SKU,UPC,Inventory On Hand, Livermore,Atlanta,Safety Lock Qty,Avilable For Channel Sales,Avilable For HPD Website,Hemming Allowed
VCCH-VET1208-CUS,"799665830519","0","0","0","0","0","0","N"
VCCH-VET1202,"","340","","","0","0","0","N"
VCCH-VET1202-84,"610395227335","49","49","0","0","49","49","N"
VCCH-VET1202-96,"610395227342","121","121","0","0","121","121","N"
VCCH-VET1202-108,"610395227359","110","110","0","0","110","110","N"
VCCH-VET1202-120,"610395227366","60","60","0","0","60","60","N"
VCCH-VET1202-CUS,"799665830342","0","0","0","0","0","0","N"
VCCH-VET1203,"","462","","","0","0","0","N"
VCCH-VET1203-84,"610395227373","120","120","0","0","120","120","N"
VCCH-VET1203-96,"610395227380","99","99","0","0","99","99","N"
VCCH-VET1203-108,"610395227397","128","128","0","0","128","128","N"
VCCH-VET1203-120,"610395227403","115","115","0","0","115","115","N"
VCCH-VET1203-CUS,"799665830366","0","0","0","0","0","0","N"
VCCH-VET12010,"","226","","","0","0","0","N"
VCCH-VET12010-84,"610395227656","44","44","0","0","44","44","N"
VCCH-VET12010-96,"610395227663","69","69","0","0","69","69","N"
VCCH-VET12010-108,"610395227670","66","66","0","0","66","66","N"
VCCH-VET12010-120,"610395227687","47","47","0","0","47","47","N"
VCCH-VET12010-CUS,"799665830304","0","0","0","0","0","0","N"
VCCH-VET1205,"","0","","","0","0","0","N"
VCCH-VET1205-84,"610395227458","0","0","0","0","0","0","N"
VCCH-VET1205-96,"610395227465","0","0","0","0","0","0","N"
VCCH-VET1205-108,"610395227472","0","0","0","0","0","0","N"
VCCH-VET1205-120,"610395227489","0","0","0","0","0","0","N"
VCCH-VET1205-CUS,"799665830427","0","0","0","0","0","0","N"
VCCH-VET1209,"","277","","","0","0","0","N"
VCCH-VET1209-84,"610395227618","38","38","0","0","38","38","N"
VCCH-VET1209-96,"610395227625","129","129","0","0","129","129","N"
VCCH-VET1209-108,"610395227632","62","62","0","0","62","62","N"
VCCH-VET1209-120,"610395227649","48","48","0","0","48","48","N"
VCCH-VET1209-CUS,"799665830540","0","0","0","0","0","0","N"
VCCH-VET1206,"","365","","","0","0","0","N"
VCCH-VET1206-84,"610395227496","90","90","0","0","90","90","N"
VCCH-VET1206-96,"610395227502","109","109","0","0","109","109","N"
VCCH-VET1206-108,"610395227519","112","112","0","0","112","112","N"
VCCH-VET1206-120,"610395227526","54","54","0","0","54","54","N"
VCCH-VET1206-CUS,"799665830458","0","0","0","0","0","0","N"
VCCH-VET1204,"","180","","","0","0","0","N"
VCCH-VET1204-84,"610395227410","0","0","0","0","0","0","N"
VCCH-VET1204-96,"610395227427","0","0","0","0","0","0","N"
VCCH-VET1204-108,"610395227434","102","102","0","0","102","102","N"
VCCH-VET1204-120,"610395227441","78","78","0","0","78","78","N"
VCCH-VET1204-CUS,"799665830397","0","0","0","0","0","0","N"
VCCH-VET1207,"","0","","","0","0","0","N"
VCCH-VET1207-84,"610395227533","0","0","0","0","0","0","N"
VCCH-VET1207-96,"610395227540","64","64","0","0","64","64","N"
VCCH-VET1207-108,"610395227557","95","95","0","0","95","95","N"
VCCH-VET1207-120,"610395227564","36","36","0","0","36","36","N"
VCCH-VET1207-CUS,"799665830489","0","0","0","0","0","0","N"
VCCH-VET1201-SW,"799665830298","59","59","0","0","59","59","N"
VCCH-VET1208-SW,"799665830533","114","114","0","0","114","114","N"
VCCH-VET1202-SW,"799665830335","132","132","0","0","132","132","N"
VCCH-VET1203-SW,"799665830380","104","104","0","0","104","104","N"
VCCH-VET12010-SW,"799665830328","134","134","0","0","134","134","N"
VCCH-VET1205-SW,"799665830441","31","31","0","0","31","31","N"
VCCH-VET1209-SW,"799665830564","353","353","0","0","353","353","N"
VCCH-VET1206-SW,"799665830472","186","186","0","0","186","186","N"
VCCH-VET1204-SW,"799665830410","0","0","0","0","0","0","N"
VCCH-VET1207-SW,"799665830502","112","112","0","0","112","112","N"
BOCH-PL1606,"","368","","","0","0","0","N"
BOCH-PL1606-84,"799665829452","68","0","68","0","68","68","N"
BOCH-PL1606-96,"799665829469","139","0","139","0","139","139","N"
BOCH-PL1606-108,"799665829483","117","0","117","0","117","117","N"
BOCH-PL1606-120,"799665829476","44","0","44","0","44","44","N"
BOCH-PL1606-CUS,"799665829490","0","0","0","0","0","0","N"
BOCH-PL1607,"","347","","","0","0","0","N"
BOCH-PL1607-84,"799665829537","52","0","52","0","52","52","N"
BOCH-PL1607-96,"799665829544","127","0","127","0","127","127","N"
BOCH-PL1607-108,"799665829568","136","0","136","0","136","136","N"
BOCH-PL1607-120,"799665829551","32","0","32","0","32","32","N"
BOCH-PL1607-CUS,"799665829575","0","0","0","0","0","0","N"
BOCH-PL1610,"","22","","","0","0","0","N"
BOCH-PL1610-84,"799665829773","22","0","22","0","22","22","N"
BOCH-PL1610-96,"799665829780","0","0","0","0","0","0","N"
BOCH-PL1610-108,"799665829803","0","0","0","0","0","0","N"
BOCH-PL1610-120,"799665829797","0","0","0","0","0","0","N"
BOCH-PL1610-CUS,"799665829810","0","0","0","0","0","0","N"
BOCH-PL1606-SW,"799665829513","0","160","0","0","0","0","N"
BOCH-PL1601-SW,"799665829193","0","123","0","0","0","0","N"
BOCH-201301-GR,"","0","","","0","0","0","N"
BOCH-201301-120-GR,"799665814915","204","0","204","0","204","204","N"
BOCH-201301-84-GR,"799665814885","156","0","156","0","156","156","N"
BOCH-201301-96-GR,"799665814892","379","0","379","0","379","379","N"
BOCH-201301-108-GR,"799665814908","381","0","381","0","381","381","N"
BOCH-190303,"","948","","","0","0","0","N"
BOCH-190303-84,"797734455397","352","0","352","0","352","352","N"
BOCH-190303-96,"797734455403","285","28","257","0","285","285","N"
BOCH-190303-108,"797734455373","161","0","161","0","161","161","N"
BOCH-190303-120,"797734455380","150","0","150","0","150","150","N"
BOCH-190303-CUS,"799665833930","0","0","0","0","0","0","N"
BOCH-201304-GR,"","808","","","0","0","0","N"
BOCH-201304-84-GR,"799665815127","42","0","42","0","42","42","N"
BOCH-201304-96-GR,"799665815134","291","0","291","0","291","291","N"
BOCH-201304-108-GR,"799665815141","300","0","300","0","300","300","N"
BOCH-201304-120-GR,"799665815158","175","0","175","0","175","175","N"
BOCH-120601,"","889","","","0","0","0","N"
BOCH-120601-84,"797734455274","170","0","170","0","170","170","N"
BOCH-120601-96,"797734455281","358","44","314","0","358","358","N"
BOCH-120601-108,"797734455250","199","0","199","0","199","199","N"
BOCH-120601-120,"797734455267","162","0","162","0","0","0","N"
BOCH-120601-CUS,"799665833831","0","0","0","0","0","0","N"
BOCH-191016-GR,"","829","","","0","0","0","N"
BOCH-191016-84-GR,"797734456745","131","0","131","0","131","131","N"
BOCH-191016-96-GR,"797734456752","167","0","167","0","167","167","N"
BOCH-191016-108-GR,"797734456769","385","28","357","0","385","385","N"
BOCH-191016-120-GR,"797734456776","146","0","146","0","146","146","N"
BOCH-174402,"","325","","","0","0","0","N"
BOCH-174402-84,"797734456424","38","0","38","0","38","38","N"
BOCH-174402-96,"797734456431","108","0","108","0","108","108","N"
BOCH-174402-108,"797734456448","93","0","93","0","93","93","N"
BOCH-174402-120,"797734456455","86","0","86","0","86","86","N"
BOCH-174402-CUS,"799665833879","0","0","0","0","0","0","N"
BOCH-201305-GR,"","680","","","0","0","0","N"
BOCH-201305-84-GR,"799665815202","90","0","90","0","90","90","N"
BOCH-201305-96-GR,"799665815219","223","0","223","0","223","223","N"
BOCH-201305-108-GR,"799665815226","247","0","247","0","247","247","N"
BOCH-201305-120-GR,"799665815233","120","0","120","0","120","120","N"
BOCH-201301-SW,"799665831400","156","156","0","0","156","156","N"
BOCH-193810-SW,"799665831288","287","287","0","0","287","287","N"
BOCH-174402-SW,"799665831257","214","214","0","0","214","214","N"
BOCH-KC5,"","379","","","0","0","0","N"
BOCH-KC5-84,"610395225690","0","0","0","0","0","0","N"
BOCH-KC5-96,"610395225706","88","88","0","0","88","88","N"
BOCH-KC5-108,"610395225713","202","202","0","0","202","202","N"
BOCH-KC5-120,"610395225720","89","89","0","0","89","89","N"
BOCH-KC5-CUS,"799665828219","0","0","0","0","0","0","N"
VPCH-184005-SW,"799665831110","0","0","0","0","0","0","N"
VPCH-110602-SW,"799665830618","52","52","0","0","52","52","N"
VPCH-192018-SW,"799665830762","283","283","0","0","283","283","N"
VPCH-194007,"","282","","","0","0","0","N"
VPCH-194007-84,"610395223184","121","121","0","0","121","121","N"
VPCH-194007-96,"610395223214","67","67","0","0","67","67","N"
VPCH-194007-108,"610395223191","72","72","0","0","72","72","N"
VPCH-194007-120,"610395223207","22","22","0","0","22","22","N"
VPCH-194007-CUS,"799665830892","0","0","0","0","0","0","N"
VPCH-141113,"","199","","","0","0","0","N"
VPCH-141113-84,"610395222866","0","0","0","0","0","0","N"
VPCH-141113-96,"610395222897","171","171","0","0","171","171","N"
VPCH-141113-108,"610395222873","28","28","0","0","28","28","N"
VPCH-141113-120,"610395222880","0","0","0","0","0","0","N"
VPCH-141113-CUS,"799665830991","0","0","0","0","0","0","N"
VPCH-VET1212,"","377","","","0","0","0","N"
VPCH-VET1212-84,"610395225010","67","67","0","0","67","67","N"
VPCH-VET1212-96,"610395225041","167","167","0","0","167","167","N"
VPCH-VET1212-108,"610395225027","110","110","0","0","110","110","N"
VPCH-VET1212-120,"610395225034","33","33","0","0","33","33","N"
VPCH-VET1212-CUS,"799665834067","0","0","0","0","0","0","N"
VPCH-VET1216,"","314","","","0","0","0","N"
VPCH-VET1216-84,"610395224976","39","39","0","0","39","39","N"
VPCH-VET1216-96,"610395225003","115","115","0","0","115","115","N"
VPCH-VET1216-108,"610395224983","124","124","0","0","124","124","N"
VPCH-VET1216-120,"610395224990","36","36","0","0","36","36","N"
VPCH-VET1216-CUS,"799665834180","0","0","0","0","0","0","N"
VPCH-VET1217,"","663","","","0","0","0","N"
VPCH-VET1217-84,"610395224853","106","106","0","0","106","106","N"
VPCH-VET1217-96,"610395224884","215","215","0","0","215","215","N"
VPCH-VET1217-108,"610395224860","224","224","0","0","224","224","N"
VPCH-VET1217-120,"610395224877","118","118","0","0","118","118","N"
VPCH-VET1217-CUS,"799665834210","0","0","0","0","0","0","N"
VPCH-VET1214,"","0","","","0","0","0","N"
VPCH-VET1214-84,"610395224938","28","28","0","0","28","28","N"
VPCH-VET1214-96,"610395224969","69","69","0","0","69","69","N"
VPCH-VET1214-108,"610395224945","117","117","0","0","117","117","N"
VPCH-VET1214-120,"610395224952","26","26","0","0","26","26","N"
VPCH-VET1214-CUS,"799665834128","0","0","0","0","0","0","N"
VPCH-194023-SW,"799665830960","44","44","0","0","44","44","N"
VPCH-145002-SW,"799665831066","25","25","0","0","25","25","N"
VPCH-194007-SW,"799665830915","355","355","0","0","355","355","N"
VPCH-193810,"","199","","","0","0","0","N"
VPCH-194007-CUS,"799665830847","0","0","0","0","0","0","N"
VPCH-194007-84,"610395223146","0","0","0","0","0","0","N"
VPCH-193810-96,"610395223177","0","0","0","0","0","0","N"
VPCH-194007-108,"610395223153","126","126","0","0","126","126","N"
VPCH-194007-120,"799665830861","73","73","0","0","73","73","N"
VPCH-VET1219,"","857","","","0","0","0","N"
VPCH-VET1219-84,"799665813567","164","164","0","0","164","164","N"
VPCH-VET1219-96,"799665813574","252","252","0","0","252","252","N"
VPCH-VET1219-108,"799665813581","263","263","0","0","263","263","N"
VPCH-VET1219-120,"799665813598","178","178","0","0","178","178","N"
VPCH-VET1219-CUS,"799665834272","0","0","0","0","0","0","N"
VPCH-VET1213,"","444","","","0","0","0","N"
VPCH-VET1213-84,"610395224891","58","58","0","0","58","58","N"
VPCH-VET1213-96,"610395224921","147","147","0","0","147","147","N"
VPCH-VET1213-108,"610395224907","167","167","0","0","167","167","N"
VPCH-VET1213-120,"610395224914","72","72","0","0","72","72","N"
VPCH-VET1213-CUS,"799665834098","0","0","0","0","0","0","N"
VPCH-VET1212-SW,"799665834050","304","304","0","0","304","304","N"
VPCH-VET1216-SW,"799665834173","238","238","0","0","238","238","N"
VPCH-VET1218-SW,"799665834234","155","155","0","0","155","155","N"
VPCH-190622-SW,"799665831141","35","35","0","0","35","35","N"
VPCH-120601-SW,"799665830663","74","74","0","0","74","74","N"
VPCH-190912-SW,"799665830717","187","187","0","0","187","187","N"
VPCH-VET1214-SW,"799665834111","239","239","0","0","239","239","N"
VPCH-VET1215-SW,"799665834142","263","263","0","0","263","263","N"
VPCH-VET1219-SW,"799665834265","125","125","0","0","125","125","N"
VPCH-190622,"","23","","","0","0","0","N"
VPCH-190622-84,"610395222989","0","0","0","0","0","0","N"
VPCH-190622-96,"610395223016","0","0","0","0","0","0","N"
VPCH-190622-108,"610395222996","0","0","0","0","0","0","N"
VPCH-190622-120,"610395223009","23","23","0","0","23","23","N"
VPCH-190622-CUS,"799665831158","0","0","0","0","0","0","N"
VPCH-145002,"","418","","","0","0","0","N"
VPCH-145002-84,"610395222903","99","99","0","0","99","99","N"
VPCH-145002-96,"610395222934","57","57","0","0","57","57","N"
VPCH-145002-108,"610395222910","184","184","0","0","184","184","N"
VPCH-145002-120,"610395222927","78","78","0","0","78","78","N"
VPCH-145002-CUS,"799665831042","0","0","0","0","0","0","N"
BOCH-KC28,"","243","","","0","0","0","N"
BOCH-KC28-84,"799665825690","0","0","0","0","0","0","N"
BOCH-KC28-96,"799665825706","75","0","75","0","75","75","N"
BOCH-KC28-108,"799665825720","97","0","97","0","97","97","N"
BOCH-KC28-120,"799665825713","71","0","71","0","71","71","N"
BOCH-KC28-CUS,"799665825737","0","0","0","0","0","0","N"
BOCH-KC29,"","397","","","0","0","0","N"
BOCH-KC29-84,"799665825775","34","0","34","0","34","34","N"
BOCH-KC29-96,"799665825782","111","0","111","0","111","111","N"
BOCH-KC29-108,"799665825805","170","0","170","0","170","170","N"
BOCH-KC29-120,"799665825799","82","0","82","0","82","82","N"
BOCH-KC29-CUS,"799665825812","0","0","0","0","0","0","N"
BOCH-KC22,"","268","","","0","0","0","N"
BOCH-KC22-84,"799665825218","0","0","0","0","0","0","N"
BOCH-KC22-96,"799665825225","76","0","76","0","76","76","N"
BOCH-KC22-108,"799665825249","139","0","139","0","139","139","N"
BOCH-KC22-120,"799665825232","53","0","53","0","53","53","N"
BOCH-KC22-CUS,"799665825256","0","0","0","0","0","0","N"
BOCH-KC21,"","0","","","0","0","0","N"
BOCH-KC21-84,"799665825133","90","0","90","0","90","90","N"
BOCH-KC21-96,"799665825140","279","0","279","0","279","279","N"
BOCH-KC21-108,"799665825164","333","0","333","0","333","333","N"
BOCH-KC21-120,"799665825157","169","0","169","0","169","169","N"
BOCH-KC21-CUS,"799665825171","0","0","0","0","0","0","N"
BOCH-KC91B,"","656","","","0","0","0","N"
BOCH-KC91B-84,"610395225973","151","151","0","0","151","151","N"
BOCH-KC91B-96,"610395225980","155","155","0","0","155","155","N"
BOCH-KC91B-108,"610395225997","231","231","0","0","231","231","N"
BOCH-KC91B-120,"610395226000","119","119","0","0","119","119","N"
BOCH-KC91B-CUS,"799665828370","0","0","0","0","0","0","N"
BOCH-KC32,"","330","","","0","0","0","N"
BOCH-KC32-84,"799665826017","0","0","0","0","0","0","N"
BOCH-KC32-96,"799665826024","95","0","95","0","95","95","N"
BOCH-KC32-108,"799665826048","163","0","163","0","163","163","N"
BOCH-KC32-120,"799665826031","72","0","72","0","72","72","N"
BOCH-KC32-CUS,"799665826055","0","0","0","0","0","0","N"
BOCH-KC20,"","244","","","0","0","0","N"
BOCH-KC20-84,"799665825058","0","0","0","0","0","0","N"
BOCH-KC20-96,"799665825065","55","0","55","0","55","55","N"
BOCH-KC20-108,"799665825089","108","0","108","0","108","108","N"
BOCH-KC20-120,"799665825072","81","0","81","0","81","81","N"
BOCH-KC20-CUS,"799665825096","0","0","0","0","0","0","N"
BOCH-KC23,"","0","","","0","0","0","N"
BOCH-KC23-84,"799665825294","0","0","0","0","0","0","N"
BOCH-KC23-96,"799665825300","0","0","0","0","0","0","N"
BOCH-KC23-108,"799665825324","0","0","0","0","0","0","N"
BOCH-KC23-120,"799665825317","0","0","0","0","0","0","N"
BOCH-KC23-CUS,"799665825331","0","0","0","0","0","0","N"
BOCH-KC27,"","819","","","0","0","0","N"
BOCH-KC27-84,"799665825614","125","0","125","10","115","125","N"
BOCH-KC27-96,"799665825621","279","0","279","0","279","279","N"
BOCH-KC27-108,"799665825645","286","0","286","0","286","286","N"
BOCH-KC27-120,"799665825638","129","0","129","0","129","129","N"
BOCH-KC27-CUS,"799665825652","0","0","0","0","0","0","N"
BOCH-KC35,"","220","","","0","0","0","N"
BOCH-KC35-84,"799665826253","0","0","0","0","0","0","N"
BOCH-KC35-96,"799665826260","61","0","61","0","61","61","N"
BOCH-KC35-108,"799665826284","109","0","109","0","109","109","N"
BOCH-KC35-120,"799665826277","50","0","50","0","50","50","N"
BOCH-KC35-CUS,"799665826291","0","0","0","0","0","0","N"
BOCH-KC28-SW,"799665825751","0","178","0","0","0","0","N"
BOCH-KC35-SW,"799665826314","29","29","205","0","29","29","N"
BOCH-KC36-SW,"799665826390","0","174","0","0","0","0","N"
BOCH-KC91B-SW,"799665828394","352","352","0","0","352","352","N"
BOCH-KC32-SW,"799665826079","190","190","0","0","190","190","N"
BOCH-KC1-SW,"799665828356","295","295","0","0","295","295","N"
VPCH-VET1211,"","349","","","0","0","0","N"
VPCH-VET1211-84,"610395225096","48","48","0","0","48","48","N"
VPCH-VET1211-96,"610395225126","86","86","0","0","86","86","N"
VPCH-VET1211-108,"610395225102","156","156","0","0","156","156","N"
VPCH-VET1211-120,"610395225119","59","59","0","0","59","59","N"
VPCH-VET1211-CUS,"799665834302","0","0","0","0","0","0","N"
VPCH-VET1218,"","152","","","0","0","0","N"
VPCH-VET1218-84,"799665813529","35","35","0","0","35","35","N"
VPCH-VET1218-96,"799665813536","54","54","0","0","54","54","N"
VPCH-VET1218-108,"799665813543","63","63","0","0","63","63","N"
VPCH-VET1218-120,"799665813550","0","0","0","0","0","0","N"
VPCH-VET1218-CUS,"799665834241","0","0","0","0","0","0","N"
VPCH-VET1215,"","361","","","0","0","0","N"
VPCH-VET1215-84,"610395225058","24","24","0","0","24","24","N"
VPCH-VET1215-96,"610395225089","100","100","0","0","100","100","N"
VPCH-VET1215-108,"610395225065","179","179","0","0","179","179","N"
VPCH-VET1215-120,"610395225072","58","58","0","0","58","58","N"
VPCH-VET1215-CUS,"799665834159","0","0","0","0","0","0","N"
VPCH-VET1211-SW,"799665834296","97","97","0","0","97","97","N"
VPCH-VET1217-SW,"799665834203","49","49","0","0","49","49","N"
VPCH-VET1213-SW,"799665834081","298","298","0","0","298","298","N"
VPCH-194023,"","148","","","0","0","0","N"
VPCH-194023-84,"610395223221","0","0","0","0","0","0","N"
VPCH-194023-96,"610395223252","23","23","0","0","23","23","N"
VPCH-194023-108,"610395223238","83","83","0","0","83","83","N"
VPCH-194023-120,"610395223245","42","42","0","0","42","42","N"
VPCH-194023-CUS,"799665830946","0","0","0","0","0","0","N"
VPCH-192018,"","404","","","0","0","0","N"
VPCH-192018-84,"610395223061","0","0","0","0","0","0","N"
VPCH-192018-96,"610395223092","141","141","0","0","141","141","N"
VPCH-192018-108,"610395223078","184","184","0","0","184","184","N"
VPCH-192018-120,"610395223085","79","79","0","0","79","79","N"
VPCH-192018-CUS,"799665830748","0","0","0","0","0","0","N"
VPCH-190912,"","542","","","0","0","0","N"
VPCH-190912-84,"610395223023","29","29","0","0","29","29","N"
VPCH-190912-96,"610395223054","172","172","0","0","172","172","N"
VPCH-190912-108,"610395223030","233","233","0","0","233","233","N"
VPCH-190912-120,"610395223047","108","108","0","0","108","108","N"
VPCH-190912-CUS,"799665830694","0","0","0","0","0","0","N"
VPCH-110602,"","-11","","","0","0","0","N"
VPCH-110602-84,"610395222804","66","66","0","0","66","66","N"
VPCH-110602-96,"797734457162","83","83","0","0","83","83","N"
VPCH-110602-108,"797734457179","208","208","0","0","208","208","N"
VPCH-110602-120,"610395222811","109","109","0","0","109","109","N"
VPCH-110602-CUS,"799665830595","0","0","0","0","0","0","N"
VPCH-192315-SW,"799665830816","190","190","0","0","190","190","N"
VPCH-192315,"","630","","","0","0","0","N"
VPCH-192315-84,"610395223108","44","44","0","0","44","44","N"
VPCH-192315-96,"610395223139","163","163","0","0","163","163","N"
VPCH-192315-108,"610395223115","274","274","0","0","274","274","N"
VPCH-192315-120,"610395223122","149","149","0","0","149","149","N"
VPCH-192315-CUS,"799665830793","0","0","0","0","0","0","N"
BOCH-KC25,"","286","","","0","0","0","N"
BOCH-KC25-84,"799665825454","85","0","85","0","85","85","N"
BOCH-KC25-96,"799665825461","104","0","104","0","104","104","N"
BOCH-KC25-108,"799665825485","97","0","97","0","97","97","N"
BOCH-KC25-120,"799665825478","0","0","0","0","0","0","N"
BOCH-KC25-CUS,"799665825492","0","0","0","0","0","0","N"
BOCH-KC26,"","709","","","0","0","0","N"
BOCH-KC26-84,"799665825539","208","0","208","0","208","208","N"
BOCH-KC26-96,"799665825546","200","0","200","0","200","200","N"
BOCH-KC26-108,"799665825560","219","0","219","0","219","219","N"
BOCH-KC26-120,"799665825553","82","0","82","0","82","82","N"
BOCH-KC26-CUS,"799665825577","0","0","0","0","0","0","N"
BOCH-KC30,"","343","","","0","0","0","N"
BOCH-KC30-84,"799665825850","85","0","85","0","85","85","N"
